experiment,participant_id,item_index,nll_base,nll_ours,delta_log_likelihood
guenther2023ViSpa,4,51,0.91796875,0.86328125,0.0546875
guenther2023ViSpa,4,52,1.53125,1.171875,0.359375
guenther2023ViSpa,4,53,1.28515625,0.5341796875,0.7509765625
guenther2023ViSpa,4,54,1.890625,1.4765625,0.4140625
guenther2023ViSpa,4,55,0.787109375,0.156005859375,0.631103515625
guenther2023ViSpa,4,56,1.671875,1.4765625,0.1953125
guenther2023ViSpa,4,57,1.171875,1.054656982421875,0.117218017578125
guenther2023ViSpa,4,58,0.58203125,0.53125,0.05078125
guenther2023ViSpa,4,59,1.140625,1.234375,-0.09375
guenther2023ViSpa,4,60,1.9140625,2.15625,-0.2421875
guenther2023ViSpa,4,61,0.5625,0.431640625,0.130859375
guenther2023ViSpa,4,62,1.421875,0.74609375,0.67578125
guenther2023ViSpa,4,63,3.125,3.609375,-0.484375
guenther2023ViSpa,4,64,2.25,3.71875,-1.46875
guenther2023ViSpa,4,65,0.3125,0.6171875,-0.3046875
guenther2023ViSpa,4,66,0.8984375,1.625,-0.7265625
guenther2023ViSpa,4,67,2.34375,2.03125,0.3125
guenther2023ViSpa,4,68,2.046875,2.34375,-0.296875
guenther2023ViSpa,4,69,1.140625,0.90625,0.234375
guenther2023ViSpa,4,70,2.34375,1.8046875,0.5390625
guenther2023ViSpa,4,71,2.078125,1.921875,0.15625
guenther2023ViSpa,4,72,2.15625,1.765625,0.390625
guenther2023ViSpa,4,73,1.0,1.484375,-0.484375
guenther2023ViSpa,4,74,1.0078125,0.9296875,0.078125
guenther2023ViSpa,4,75,1.359375,1.2421875,0.1171875
guenther2023ViSpa,4,76,1.3203125,0.62109375,0.69921875
guenther2023ViSpa,4,77,1.0625,1.2578125,-0.1953125
guenther2023ViSpa,4,78,3.75,4.3125,-0.5625
guenther2023ViSpa,4,79,0.6015625,0.73046875,-0.12890625
guenther2023ViSpa,4,80,1.703125,1.0390625,0.6640625
guenther2023ViSpa,4,81,1.84375,1.46875,0.375
guenther2023ViSpa,4,82,1.1015625,1.6875,-0.5859375
guenther2023ViSpa,4,83,1.0625,1.9921875,-0.9296875
guenther2023ViSpa,4,84,0.330078125,0.2294921875,0.1005859375
guenther2023ViSpa,4,85,2.21875,1.6015625,0.6171875
guenther2023ViSpa,4,86,3.09375,2.0,1.09375
guenther2023ViSpa,4,87,1.5,0.8828125,0.6171875
guenther2023ViSpa,4,88,1.375,2.09375,-0.71875
guenther2023ViSpa,4,89,0.50390625,0.73046875,-0.2265625
guenther2023ViSpa,4,90,2.5,1.0078125,1.4921875
guenther2023ViSpa,4,91,1.0703125,2.953125,-1.8828125
guenther2023ViSpa,4,92,1.796875,1.109375,0.6875
guenther2023ViSpa,4,93,0.466796875,0.72265625,-0.255859375
guenther2023ViSpa,4,94,2.4375,1.6875,0.75
guenther2023ViSpa,4,95,1.546875,0.87890625,0.66796875
guenther2023ViSpa,4,96,2.25,1.6484375,0.6015625
guenther2023ViSpa,4,97,1.640625,1.65625,-0.015625
guenther2023ViSpa,4,98,1.15625,0.98828125,0.16796875
guenther2023ViSpa,4,99,0.54296875,0.3515625,0.19140625
guenther2023ViSpa,4,100,0.294921875,0.5234375,-0.228515625
