experiment,participant_id,item_index,nll_minitaur,nll_ours,delta_log_likelihood
guenther2023grammaticality,3,57,0.05322265625,0.3125,-0.25927734375
guenther2023grammaticality,3,58,0.0458984375,0.22265625,-0.1767578125
guenther2023grammaticality,3,59,0.03076171875,0.038330078125,-0.007568359375
guenther2023grammaticality,3,60,1.90625,1.3125,0.59375
guenther2023grammaticality,3,61,0.060546875,0.3125,-0.251953125
guenther2023grammaticality,3,62,0.0155029296875,0.0458984375,-0.0303955078125
guenther2023grammaticality,3,63,0.578125,0.431640625,0.146484375
guenther2023grammaticality,3,64,0.08984375,0.158203125,-0.068359375
guenther2023grammaticality,3,65,1.0546875,1.140625,-0.0859375
guenther2023grammaticality,3,66,0.007781982421875,0.038330078125,-0.030548095703125
guenther2023grammaticality,3,67,0.023193359375,0.05322265625,-0.030029296875
guenther2023grammaticality,3,68,0.08984375,0.3125,-0.22265625
guenther2023grammaticality,3,69,0.023193359375,0.22265625,-0.199462890625
guenther2023grammaticality,3,70,0.431640625,0.3125,0.119140625
guenther2023grammaticality,3,71,0.578125,0.5234375,0.0546875
guenther2023grammaticality,3,72,0.3125,0.2041015625,0.1083984375
guenther2023grammaticality,3,73,0.10400390625,0.431640625,-0.32763671875
guenther2023grammaticality,3,74,1.21875,1.3125,-0.09375
guenther2023grammaticality,3,75,0.08251953125,0.3125,-0.22998046875
guenther2023grammaticality,3,76,0.007781982421875,0.03076171875,-0.022979736328125
guenther2023grammaticality,3,77,0.06787109375,0.11083984375,-0.04296875
guenther2023grammaticality,3,78,0.007781982421875,0.03076171875,-0.022979736328125
guenther2023grammaticality,3,79,0.05322265625,0.158203125,-0.10498046875
guenther2023grammaticality,3,80,3.53125,1.5,2.03125
guenther2023grammaticality,3,81,0.5234375,0.4765625,0.046875
guenther2023grammaticality,3,82,0.12451171875,0.1787109375,-0.05419921875
guenther2023grammaticality,3,83,0.1455078125,0.3125,-0.1669921875
guenther2023grammaticality,3,84,0.05322265625,0.10400390625,-0.05078125
guenther2023grammaticality,3,85,0.11083984375,0.25390625,-0.14306640625
guenther2023grammaticality,3,86,1.0546875,1.21875,-0.1640625
guenther2023grammaticality,3,87,0.05322265625,0.2041015625,-0.15087890625
guenther2023grammaticality,3,88,0.03076171875,0.158203125,-0.12744140625
guenther2023grammaticality,3,89,0.11083984375,0.283203125,-0.17236328125
guenther2023grammaticality,3,90,0.158203125,0.10400390625,0.05419921875
guenther2023grammaticality,3,91,0.03076171875,0.2041015625,-0.17333984375
guenther2023grammaticality,3,92,0.578125,0.578125,0.0
guenther2023grammaticality,3,93,0.08984375,0.11083984375,-0.02099609375
guenther2023grammaticality,3,94,0.4765625,0.5234375,-0.046875
guenther2023grammaticality,3,95,0.03076171875,0.11083984375,-0.080078125
guenther2023grammaticality,3,96,0.03076171875,0.060546875,-0.02978515625
guenther2023grammaticality,3,97,0.023193359375,0.08251953125,-0.059326171875
guenther2023grammaticality,3,98,0.25390625,0.283203125,-0.029296875
guenther2023grammaticality,3,99,0.0458984375,0.158203125,-0.1123046875
guenther2023grammaticality,3,100,0.0155029296875,0.03076171875,-0.0152587890625
guenther2023grammaticality,3,101,0.038330078125,0.060546875,-0.022216796875
guenther2023grammaticality,3,102,0.023193359375,0.11083984375,-0.087646484375
guenther2023grammaticality,3,103,0.038330078125,0.0458984375,-0.007568359375
guenther2023grammaticality,3,104,0.2041015625,0.283203125,-0.0791015625
guenther2023grammaticality,3,105,0.0458984375,0.1787109375,-0.1328125
guenther2023grammaticality,3,106,0.03076171875,0.10400390625,-0.0732421875
guenther2023grammaticality,3,107,0.023193359375,0.05322265625,-0.030029296875
guenther2023grammaticality,3,108,0.0155029296875,0.05322265625,-0.0377197265625
guenther2023grammaticality,3,109,0.023193359375,0.023193359375,0.0
guenther2023grammaticality,4,0,2.328125,1.6015625,0.7265625
guenther2023grammaticality,4,1,1.328125,0.828125,0.5
guenther2023grammaticality,4,2,0.3515625,0.283203125,0.068359375
guenther2023grammaticality,4,3,0.3125,0.4765625,-0.1640625
guenther2023grammaticality,4,4,0.158203125,0.158203125,0.0
guenther2023grammaticality,4,5,0.10400390625,0.1455078125,-0.04150390625
guenther2023grammaticality,4,6,0.283203125,0.283203125,0.0
guenther2023grammaticality,4,7,0.007781982421875,0.038330078125,-0.030548095703125
guenther2023grammaticality,4,8,0.6328125,1.5,-0.8671875
guenther2023grammaticality,4,9,0.0,0.283203125,-0.283203125
guenther2023grammaticality,4,10,0.2041015625,0.12451171875,0.07958984375
guenther2023grammaticality,4,11,1.0546875,1.140625,-0.0859375
guenther2023grammaticality,4,12,0.007781982421875,0.9765625,-0.968780517578125
guenther2023grammaticality,4,13,0.007781982421875,0.8984375,-0.890655517578125
guenther2023grammaticality,4,14,0.0,0.283203125,-0.283203125
guenther2023grammaticality,4,15,0.431640625,0.431640625,0.0
guenther2023grammaticality,4,16,0.828125,0.8984375,-0.0703125
guenther2023grammaticality,4,17,0.0,0.345703125,-0.345703125
guenther2023grammaticality,4,18,0.0,0.1455078125,-0.1455078125
guenther2023grammaticality,4,19,0.0,0.06787109375,-0.06787109375
guenther2023grammaticality,4,20,0.431640625,0.10400390625,0.32763671875
guenther2023grammaticality,4,21,0.007781982421875,0.03076171875,-0.022979736328125
guenther2023grammaticality,4,22,0.0,0.08251953125,-0.08251953125
guenther2023grammaticality,4,23,0.007781982421875,0.8984375,-0.890655517578125
