experiment,participant_id,item_index,nll_base,nll_ours,delta_log_likelihood
Dymarska2025_associations,2,147,4.671875,3.50537109375,1.16650390625
Dymarska2025_associations,2,148,5.3748779296875,4.6492919921875,0.7255859375
Dymarska2025_associations,2,149,4.90625,4.921875,-0.015625
Dymarska2025_associations,2,150,4.54833984375,5.50537109375,-0.95703125
Dymarska2025_associations,2,151,13.37890625,7.52490234375,5.85400390625
Dymarska2025_associations,2,152,2.4443359375,1.960205078125,0.484130859375
Dymarska2025_associations,2,153,4.4306640625,2.37939453125,2.05126953125
Dymarska2025_associations,2,154,3.482879638671875,3.3975830078125,0.085296630859375
Dymarska2025_associations,2,155,5.2529296875,6.21484375,-0.9619140625
Dymarska2025_associations,2,156,3.8056640625,2.014129638671875,1.791534423828125
Dymarska2025_associations,2,157,6.4345703125,5.638671875,0.7958984375
Dymarska2025_associations,2,158,4.673828125,4.128662109375,0.545166015625
Dymarska2025_associations,2,159,7.234375,6.5390625,0.6953125
Dymarska2025_associations,2,160,6.7967529296875,6.03125,0.7655029296875
Dymarska2025_associations,2,161,2.7811279296875,3.29638671875,-0.5152587890625
Dymarska2025_associations,2,162,5.6875,5.1875,0.5
Dymarska2025_associations,2,163,4.9375,5.625,-0.6875
Dymarska2025_associations,2,164,3.11083984375,3.609375,-0.49853515625
Dymarska2025_associations,2,165,5.53125,4.103515625,1.427734375
Dymarska2025_associations,2,166,7.54833984375,7.3865966796875,0.1617431640625
Dymarska2025_associations,2,167,4.635711669921875,4.0517578125,0.583953857421875
Dymarska2025_associations,2,168,6.134765625,4.87890625,1.255859375
Dymarska2025_associations,2,169,3.74609375,4.4208984375,-0.6748046875
Dymarska2025_associations,2,170,5.40234375,5.3515625,0.05078125
Dymarska2025_associations,2,171,7.0625,7.34375,-0.28125
Dymarska2025_associations,2,172,5.5936279296875,7.0623779296875,-1.46875
Dymarska2025_associations,2,173,4.625,5.40625,-0.78125
Dymarska2025_associations,2,174,5.59375,5.25,0.34375
Dymarska2025_associations,2,175,6.1875,5.8125,0.375
Dymarska2025_associations,2,176,8.7850341796875,7.995849609375,0.7891845703125
Dymarska2025_associations,2,177,9.0478515625,6.658203125,2.3896484375
Dymarska2025_associations,2,178,6.820281982421875,6.601531982421875,0.21875
Dymarska2025_associations,2,179,7.539031982421875,7.039031982421875,0.5
Dymarska2025_associations,2,180,2.835205078125,1.5780029296875,1.2572021484375
Dymarska2025_associations,2,181,1.312347412109375,1.468597412109375,-0.15625
Dymarska2025_associations,2,182,1.921875,1.785125732421875,0.136749267578125
Dymarska2025_associations,2,183,4.36328125,4.699188232421875,-0.335906982421875
Dymarska2025_associations,2,184,6.15966796875,3.6708984375,2.48876953125
Dymarska2025_associations,2,185,8.390625,9.890625,-1.5
Dymarska2025_associations,2,186,5.007781982421875,6.007781982421875,-1.0
Dymarska2025_associations,2,187,10.875,11.28125,-0.40625
Dymarska2025_associations,2,188,4.716796875,5.27001953125,-0.55322265625
Dymarska2025_associations,2,189,4.244140625,3.225830078125,1.018310546875
Dymarska2025_associations,2,190,5.921875,7.2734375,-1.3515625
Dymarska2025_associations,2,191,5.55078125,5.6513671875,-0.1005859375
Dymarska2025_associations,2,192,5.38671875,5.76953125,-0.3828125
Dymarska2025_associations,2,193,6.046875,6.71875,-0.671875
Dymarska2025_associations,2,194,3.7890625,2.90625,0.8828125
Dymarska2025_associations,2,195,4.816253662109375,4.866943359375,-0.050689697265625
Dymarska2025_associations,2,196,3.89453125,4.21484375,-0.3203125
Dymarska2025_associations,2,197,8.45751953125,7.8583984375,0.59912109375
Dymarska2025_associations,2,198,7.859375,8.0,-0.140625
Dymarska2025_associations,2,199,7.71875,7.164031982421875,0.554718017578125
Dymarska2025_associations,3,0,12.828125,14.9208984375,-2.0927734375
Dymarska2025_associations,3,1,9.398193359375,8.913818359375,0.484375
Dymarska2025_associations,3,2,3.78125,2.59375,1.1875
Dymarska2025_associations,3,3,8.171875,4.6474609375,3.5244140625
Dymarska2025_associations,3,4,7.19921875,6.9140625,0.28515625
Dymarska2025_associations,3,5,6.015625,6.015625,0.0
Dymarska2025_associations,3,6,6.046875,4.46484375,1.58203125
Dymarska2025_associations,3,7,8.023284912109375,7.1324462890625,0.890838623046875
Dymarska2025_associations,3,8,5.90625,6.0625,-0.15625
Dymarska2025_associations,3,9,5.8115234375,5.147705078125,0.663818359375
Dymarska2025_associations,3,10,6.75,6.703125,0.046875
Dymarska2025_associations,3,11,7.991943359375,7.710693359375,0.28125
