experiment,participant_id,item_index,nll_base,nll_minitaur,delta_log_likelihood
Dymarska2025_associations,2,145,17.765625,17.6875,0.078125
Dymarska2025_associations,2,146,7.294921875,7.33203125,-0.037109375
Dymarska2025_associations,2,147,4.671875,4.533203125,0.138671875
Dymarska2025_associations,2,148,5.3748779296875,5.4100341796875,-0.03515625
Dymarska2025_associations,2,149,4.90625,4.8046875,0.1015625
Dymarska2025_associations,2,150,4.54833984375,4.71484375,-0.16650390625
Dymarska2025_associations,2,151,13.37890625,12.515625,0.86328125
Dymarska2025_associations,2,152,2.4443359375,2.41015625,0.0341796875
Dymarska2025_associations,2,153,4.4306640625,4.06494140625,0.36572265625
Dymarska2025_associations,2,154,3.482879638671875,3.537078857421875,-0.05419921875
Dymarska2025_associations,2,155,5.2529296875,5.37109375,-0.1181640625
Dymarska2025_associations,2,156,3.8056640625,3.5244140625,0.28125
Dymarska2025_associations,2,157,6.4345703125,6.0537109375,0.380859375
Dymarska2025_associations,2,158,4.673828125,4.4921875,0.181640625
Dymarska2025_associations,2,159,7.234375,7.296875,-0.0625
Dymarska2025_associations,2,160,6.7967529296875,6.851531982421875,-0.054779052734375
Dymarska2025_associations,2,161,2.7811279296875,2.7030029296875,0.078125
Dymarska2025_associations,2,162,5.6875,5.6875,0.0
Dymarska2025_associations,2,163,4.9375,4.9375,0.0
Dymarska2025_associations,2,164,3.11083984375,3.1474609375,-0.03662109375
Dymarska2025_associations,2,165,5.53125,5.15625,0.375
Dymarska2025_associations,2,166,7.54833984375,7.5068359375,0.04150390625
Dymarska2025_associations,2,167,4.635711669921875,4.737274169921875,-0.1015625
Dymarska2025_associations,2,168,6.134765625,6.25390625,-0.119140625
Dymarska2025_associations,2,169,3.74609375,3.517578125,0.228515625
Dymarska2025_associations,2,170,5.40234375,5.40234375,0.0
Dymarska2025_associations,2,171,7.0625,7.09375,-0.03125
Dymarska2025_associations,2,172,5.5936279296875,5.6795654296875,-0.0859375
Dymarska2025_associations,2,173,4.625,4.6875,-0.0625
Dymarska2025_associations,2,174,5.59375,5.71875,-0.125
Dymarska2025_associations,2,175,6.1875,6.21875,-0.03125
Dymarska2025_associations,2,176,8.7850341796875,8.7772216796875,0.0078125
Dymarska2025_associations,2,177,9.0478515625,8.61328125,0.4345703125
Dymarska2025_associations,2,178,6.820281982421875,6.882781982421875,-0.0625
Dymarska2025_associations,2,179,7.539031982421875,7.445281982421875,0.09375
Dymarska2025_associations,2,180,2.835205078125,2.835205078125,0.0
Dymarska2025_associations,2,181,1.312347412109375,1.32025146484375,-0.007904052734375
Dymarska2025_associations,2,182,1.921875,1.95703125,-0.03515625
Dymarska2025_associations,2,183,4.36328125,4.330078125,0.033203125
Dymarska2025_associations,2,184,6.15966796875,6.048828125,0.11083984375
Dymarska2025_associations,2,185,8.390625,8.28125,0.109375
Dymarska2025_associations,2,186,5.007781982421875,4.945281982421875,0.0625
Dymarska2025_associations,2,187,10.875,10.625,0.25
Dymarska2025_associations,2,188,4.716796875,4.81787109375,-0.10107421875
Dymarska2025_associations,2,189,4.244140625,4.26953125,-0.025390625
Dymarska2025_associations,2,190,5.921875,5.67578125,0.24609375
Dymarska2025_associations,2,191,5.55078125,5.28515625,0.265625
Dymarska2025_associations,2,192,5.38671875,5.365234375,0.021484375
Dymarska2025_associations,2,193,6.046875,6.09375,-0.046875
Dymarska2025_associations,2,194,3.7890625,3.890625,-0.1015625
Dymarska2025_associations,2,195,4.816253662109375,4.80072021484375,0.015533447265625
Dymarska2025_associations,2,196,3.89453125,3.779296875,0.115234375
Dymarska2025_associations,2,197,8.45751953125,8.44287109375,0.0146484375
Dymarska2025_associations,2,198,7.859375,7.71875,0.140625
Dymarska2025_associations,2,199,7.71875,7.75,-0.03125
Dymarska2025_associations,3,0,12.828125,12.09375,0.734375
Dymarska2025_associations,3,1,9.398193359375,8.84326171875,0.554931640625
Dymarska2025_associations,3,2,3.78125,3.78125,0.0
Dymarska2025_associations,3,3,8.171875,8.15625,0.015625
Dymarska2025_associations,3,4,7.19921875,7.29296875,-0.09375
Dymarska2025_associations,3,5,6.015625,5.828125,0.1875
Dymarska2025_associations,3,6,6.046875,6.046875,0.0
Dymarska2025_associations,3,7,8.023284912109375,7.710784912109375,0.3125
Dymarska2025_associations,3,8,5.90625,5.78125,0.125
Dymarska2025_associations,3,9,5.8115234375,5.732421875,0.0791015625
Dymarska2025_associations,3,10,6.75,6.6796875,0.0703125
Dymarska2025_associations,3,11,7.991943359375,8.01513671875,-0.023193359375
Dymarska2025_associations,3,12,10.66748046875,10.80224609375,-0.134765625
Dymarska2025_associations,3,13,4.8671875,4.83203125,0.03515625
Dymarska2025_associations,3,14,7.0859375,7.1953125,-0.109375
Dymarska2025_associations,3,15,10.3125,10.34375,-0.03125
Dymarska2025_associations,3,16,10.125,10.03125,0.09375
Dymarska2025_associations,3,17,7.7734375,7.640625,0.1328125
Dymarska2025_associations,3,18,4.015625,4.1640625,-0.1484375
